marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,22969489,R3R6AY7SDTPTUC,B000SDKDM4,880707599,"Lavazza Whole Bean Coffee, 2.2 Pound Bag",Grocery,5,0,0,N,Y,Just like in Italy,"We use this coffee in our espresso machine and it is wonderful.  The machine grinds the coffee with each cup, so it keeps the coffee fresh and the roast of these beans is perfect for an espresso.  They are dark non greasy beans with a wonderful aroma.  The espresso has a rich, full flavor very similar to those found in Italy, very little bitter, just full coffee flavor.  In fact, we used to bring coffee home from visiting family in Italy every year, but since finding this, we have not had to.  My kids drink there espresso short, while my husband prefers his very long - either way - it is a very smooth cup of coffee.",2015-08-27
US,20291781,R3C8LBTTTAHWMO,B000OK7XE2,315665417,"Concord Foods Mild Salsa Mix, 1.06-Ounce Pouches (VALUE Pack of 18 Pounces)",Grocery,5,0,0,N,Y,Best salsa mix ever,Best salsa mix ever!!!  I couldn't get this at the grocery store any more.  I am always asked to bring salsa to every family event and party.  Can't do without this salsa mix.  It's the best around!!!,2015-08-27
US,2207320,R2T7UF502A604F,B0051U3QFU,517768351,Jacobs Krounung Ground Coffee - 1 case (12x 500 g),Grocery,5,0,0,N,Y,Five Stars,Awesome! Never have troubles. Great job!!,2015-08-30
US,4183331,RZ6VJIW53WXEU,B00T0VE4S4,313205893,"Multi Pack of Rock Candy Sticks - 1/2 Light Blue, 1/2 White - ""How to Build a Candy Buffet Table"" Guide Included with Every Purchase! Great Combo Pack for All Frozen Disney Movie Fans! Blue Is Cotton Candy Flavored, White Is Natural Sugar Flavored.",Grocery,2,0,0,N,Y,Two Stars,Over 1/2 Received broken....but...I need them so I used them....,2015-08-21
US,1214447,R3D1IDMZFKM57Q,B001FB68HC,618017561,"ABC Indonesian Sweet Soy Sauce, 21.1-Ounce Bottle (Pack of 2)",Grocery,1,0,0,N,Y,One Star,The product is different from the picture and expensive. I can buy the bigger and cheaper at simpang asia,2015-08-22
US,12764568,R26RUQKQAHM9C,B000CQY378,383947473,Newman's Own Organics Pretzels (Pack of 12),Grocery,3,0,0,N,Y,Three Stars,"They are ok, but I wont be ordering them again.",2015-08-30
US,52817561,R2TJN7D6HB3001,B000LKVH9W,305915993,"Muir Glen Organic Crushed Tomatoes, Fire Roasted, 14.5-Ounce Cans (Pack of 12)",Grocery,5,0,0,N,Y,Five Stars,Have always loved Muir Glenn--hard to find in Florida,2015-08-22
US,29023581,R5Y9Z8UQVWPKD,B004JRXZKM,122523830,Miracle Noodle Pasta,Grocery,1,0,1,N,N,It is weird chewy rubber stuff that smells like fish and tastes like nothing,"Chi Chi hates this! It is weird chewy rubber stuff that smells like fish and tastes like nothing. No matter how I made this is was inedible. I even tried the way some people recommended and stir fried it...yuk! The reason this is not a well know diet food say like Rice cakes, is that compared to rice cakes this is like eating a flavorless gummy bear.",2015-08-18
US,15806862,R2WPHX0WM4NL3,B00B04CVTS,226870375,"Pana Pesca Breaded Jumbo Clam Strip, 5 Pound -- 2 per case.",Grocery,5,4,4,N,Y,For those that truly enjoy fried clams.,"I like fried clams, I have tried several frozen clams from many venders and I feel these are the best I have purchased so far. I like them better than those served at Red Lobster. Ivars at the pier in Seattle is the only ones that I would still say I like better that Pana Pesca Breaded Jumbo Clam strips. I deep fry at 375 for 1:30 to 2:00, no longer or the clams get rubbery an the breading gets a little to hard.",2015-08-20
US,31670702,R2EGZ0Q8QZKLQQ,B0050DGN6C,348451465,"World's Largest Gummy Bear, Approx 5-pounds Giant Gummy Bear",Grocery,5,0,0,N,Y,Love it!,Hours of positive reinforcement!!!! Love it!!,2015-08-19
US,20168725,R1C20C025WCUD6,B00J5HD588,58604588,KaBloom Blue Sapphire Orchids,Grocery,5,0,0,N,N,Five Stars,The most beautiful and vibrant bouquet Ive ever received. Thank you,2015-08-20
US,52970639,R2PX2XZ880XWJ2,B00TQ4TP3Y,406935556,Walden Farms Coffee Creamers,Grocery,2,2,4,N,Y,"Didn't Cut It For Me, But Might For You","I had truly hoped I had found the perfect creamer that would allow me to drink my coffee they way I like and yet reduce, if not nearly eliminate, my consumption of Calories, Cholesterol, Gluten, Fat, Sugar and Carbohydrates, and still have a decent taste.  Regrettably, for me, the search continues, (sigh). I bought the different flavors, (my #1 choice being Hazelnut), because I know sometimes a 'favorite' flavor may not taste good, but another may be more palatable, and the benefits will win out over the taste buds; but this was not the case for me, (primary user), nor for the family members that tried it. To me the taste of the artificial sweetener was overwhelming, and it just didn't taste anything like the flavor it claimed to be. I am willing to accept that it is just a matter of personal tastes, and if you are an avid coffee drinker, which I am,looking for creamer that will reduce all the 'bad' stuff, it is worth at least a try, you may like it. It is just subjective. I cannot say it tasted spoiled, or that it smelled bad, or tasted like some chemical, it just failed for me at least, to come close to my expectations of Hazelnut, Mocha, or plain cream.",2015-08-18
US,44612747,R2FYSI59J6VCMI,B00F94YP8U,933091788,Dang Salted Cacao Coconut Chips,Grocery,5,1,1,N,N,Outstanding Coconut Chips,I bought these in Whole Foods...they are so good..great toasted coconut taste with a delicate crunch..wish I bought several bags..,2015-08-22
US,27326448,R5QMRHF5K0588,B00MP1G8R6,226654664,"Cobram Estate Ultra Premium Hojiblanca Extra Virgin Olive Oil, 16.9 oz",Grocery,5,0,0,N,Y,Five Stars,"One of the best EVOO I've tasted. perfect balance of fruit, earth, and acidity. Goes on everything.",2015-08-25
US,51767943,R2ETVXU2A0W4TA,B0012SHTYY,325032351,"Enjoy Life, Snack Bar, Caramel Apple, Gluten Free, 1 Ounce, 5 Count",Grocery,5,0,0,N,N,Great gluten free snack/ breakfast bars !,"These bars are just delicious!  Not too much sugar, texture is great and they're gluten free!!  My only complaint is the cost here at Amazon.  $11.77 for FIVE small bars?  Really?  We can get them here in our neighborhood grocery store for $4.99!!!",2015-08-31
US,50898737,R2PR0CTG31JTU5,B00GJWVDCC,343315024,"Fort Knox ""It's a Boy"" Blue Milk Chocolate Coins, 1 lb Bag in a Gift Box",Grocery,1,0,0,N,Y,Box was not as displayed. When I opened the ...,"Box was not as displayed.<br /><br />When I opened the box, it had lots of oil spots on the bottome.<br /><br />I opened one of the chocolate coins, and it is discolored = meaning this box has been sitting out for a while",2015-08-21
US,48539194,R27RRNI9GYIULF,B00U32CFQW,792934760,"Dunkin Donuts K-Cups in Keurig Coffee Brewers, Original, 36 Count",Grocery,5,0,0,N,Y,Great tasting coffee,"Love the fact I buy buy this on Amazon but it is a little pricey.  I gave it 5 stars for the taste of the coffee but as I mentioned, it is pretty pricey as compared to Dunkin Donuts  stores.",2015-08-23
US,14780910,R29SCW15DF9JXS,B00SK6USRQ,197352511,"Rockstar Pure Zero Silver Energy Drink, 16 Ounce (24 Cans)",Grocery,5,0,0,N,Y,Five Stars,"On time, as described! Thanks!!",2015-08-24
US,32420574,R3UN7YXS0T8M6N,B00I08JAYG,412932258,"The Original Donut Shop Regular Keurig Single-Serve K-Cup Pods, Medium Roast Coffee, 12 count, Pack of 6",Grocery,3,0,0,N,Y,Mild,Good if you like very mild taste. Too bland for my taste. Will order extra bold next time. Will try different brand.,2015-08-27
US,42888167,R9FN9XN8OL7QP,B0075A0ZN0,800002519,The Spice Lab - Himalayan Salt Tile or Slab - 12 x 8 x 2,Grocery,1,4,5,N,Y,Thought the item would be better than it was.,"After i warmed it up like it explained to do, the item cracked all over. I sprayed it with oil and cooked salmon on the item, but it turned out just way too salty.. and I'm a guy who likes salt. I'd send it back but it's all cracked and would be a hassle, wish i could get my money back but oh well. I wouldn't recommend this item.",2015-08-24
US,20477075,RBT1Z6PGLSBDE,B00Y9M26Z2,103712958,Assorted Frooties Candy,Grocery,5,0,0,N,Y,Five Stars,"these are perfect, fresh, and they have the chocolate ones.",2015-08-20
US,33512880,R19DE39AIEBQ4J,B00RWWOKHI,56065461,"Orgain Organic Plant Based Meal Powder, 2 Flavors, 2.01 Pound, 1 Count",Grocery,4,0,1,N,Y,This is delicious! To drink alone it takes a ...,"This is delicious! To drink alone it takes a bit to get used to the chalky taste, but that can usually be said to all protein powders. Throwing in a banana and peanut butter with it and you can hardly tell you're drinking a protein shake!",2015-08-27
US,18704373,R3F06O6GOB28CF,B00HUREPG6,103278210,"Panera Bread Coffee, Single-cup Coffee for Keurig K-Cup Brewers, 12 Count",Grocery,4,1,1,N,Y,Iced,"Not nearly as good as the hazelnut creme coffee you get in the restaurant, but it's a pretty good iced coffee on the 6 oz setting.",2015-08-19
US,18407298,R39FZ16WSDYLBQ,B003ZT61E2,177480965,"Maxwell House International Café Flavored Instant Coffee, Peppermint Mocha Latte, 7.1 Ounce Canister (Pack of 4)",Grocery,5,0,0,N,Y,Five Stars,"I enjoy this, even beyond the holiday season. Wish Maxwell House would make it sugar fee&regular, not decaf",2015-08-29
US,14780290,R3DJ7P745E775Q,B006RBQYTM,638969734,Kush Cakes - The Premium Relaxation Brownie,Grocery,5,7,11,N,Y,I have trouble sleeping and this product enables me to get a good nights rest,This product is delicious. I have trouble sleeping and this product enables me to get a good nights rest. I will be purchasing more.,2015-08-27
US,35217237,R1YD3S4TJZRC3O,B000VEHPNK,409279395,"DiabeticFriendly Sugar Free Chewy Black Licorice Scottie Dogs (bulk/LB) Zero Fat, about 10 calories each, do not BUY from any one else as they are IMITATIONS",Grocery,5,0,0,N,Y,Great Candy,These are Wonderful cant put the bag down,2015-08-24
US,10148331,R1RE33IC64W9FB,B00JJMIRJQ,459148770,"Southern Breeze Sweet Tea, 16 Family Size Tea Bags",Grocery,5,0,0,N,Y,I'm hooked!,Best low cal sweet tea ever!  My friends and family are hooked.  I will never make regular sweet tea again!,2015-08-26
US,16820626,R2NRGZY1VMYH43,B009LHVLYM,916796479,Café Bustelo Espresso Style Instant Coffee,Grocery,5,0,0,N,Y,Fabulous,We drink this every day.. It is our regular coffee now. G-d Bless!,2015-08-25
US,43979439,R27JS1KTAPVRUI,B003ZJ2DOY,226410147,"Barbara's Bakery Organic Honest O's Cereal, Original, 8 ounce (Pack of 6)",Grocery,5,0,0,N,Y,Less salty alternative,Great oat cereal. Not salty as other competitors.,2015-08-31
US,24721853,RMVSCBLO0AMQ,B004ILKOFS,388230556,Green Mountain Coffee French Vanilla Iced Coffee K-Cup,Grocery,5,0,0,N,Y,"Excellent taste, but it is hard get this product","Excellent taste, but it is hard get this product. The last few times I tried to order it, the product was sold out.",2015-08-31
US,42097648,R2QA3HS06RJYJW,B007GBIHP6,868882909,Xyla Brand Xylitol Sweetened Ketchup,Grocery,5,1,1,N,Y,Five Stars,Excellent taste and texture.  Taste like regular ketchup but without the excessive sweetness.,2015-08-27
US,51873733,R1WFW9Q6HUEHNL,B00KZY8EIQ,153551106,"Barilla Gluten Free Spaghetti Pasta, 12 Ounce Boxes",Grocery,5,0,0,N,N,you'll never guess it's gluten (and milk!) free!,"I love pasta and was diagnosed with a severe wheat allergy over 6 months ago (I also have a milk allergy).  There are many gluten free pastas on the market but I found most of them to have either an odd flavor or gluey texture (or both!).  I was THRILLED to find Barilla gluten free pasta, it tastes like a typical pasta, no gluey texture or off-flavors.  Awesome.  Thank you Barilla!",2015-08-22
US,397492,R23E8OPUY0KS09,B00W8EH8UG,244309923,"V8 V-fusion + Plus Energy Black Cherry, 8 fl. oz. cans (Pack of 24)",Grocery,5,0,0,N,N,yummy black cherry!,"I tried this product for free from bzzagent, my opinion is my own.<br />I have tried only a couple energy drinks in the past, I don't like the jittery feeling that it gives you. This energy drink did not give me a jittery feeling,  it has a great taste and is pretty low in calories. As a bonus you get a whole serving of your fruits and veggies all in a delicious drink. It gives you the perfect boost at the end of the day to finish what you're doing without keeping you up all night.",2015-08-29
US,25758108,R11SY1Y5RN8BAD,B00C172IKU,684823004,"Orion Choco Pie, 48 Count, with Marshmallow Cream",Grocery,5,1,1,N,Y,The Original One,"Although this is a variety of Moon-Pie, this one is essentially a Korean snack. There are already many products with the same name Choco Pie, I've been consuming the one by Orion brand my entire childhood buying from local imported items store. Its only recently that i realized they are available over at Amazon. The seller for my order was &#34;AMERICA FINEST&#34; and they did a fine job of shipping cookies in safe packaging. If you are looking to buy another similar taste, check the &#34;LOTTE&#34; brand chocopie as well.<br /><br />These have a nice soft cookies like bread covered with chocolates and to top it all, a layer of marshmallow in middle. The price is a steal deal, but i feel pack is 48 is too many.",2015-08-31
US,26100826,R1K4O808E339PM,B00194F1UA,93862889,Nielsen-Massey Pure Peppermint Extract 4-Ounce,Grocery,5,0,0,N,Y,Great flavors,love these extracts- they add wonderful flavor,2015-08-19
US,51589499,RT2FHJEVA75QP,B000GFYRIU,423630778,"Bigelow Plantation Mint Tea, 20-Count Boxes (Pack of 6) (Packaging May Vary)",Grocery,5,0,0,N,Y,Five Stars,best mint for making mint iced tea like my grandmother used to,2015-08-25
US,25434083,RC7WN7BNKNCFS,B00TJ4RGLE,805902329,Yellowbird Hot Sauce Combo,Grocery,5,0,0,N,Y,The flavor variety is perfect. They can go with anything,Delicious! The flavor variety is perfect. They can go with anything!,2015-08-27
US,12955377,RRKEK4WO8604Y,B00T04EVQG,492615822,"Wild Coffee, Whole Bean Organic Coffee, Fair Trade, Single-Origin, 100% Arabica, Austin Fresh Roasted",Grocery,5,1,1,N,Y,Amazeballs,"I don't do product reviews, normally I'm just too lazy. This coffee, however, absolutely warrants one.<br /><br />I may not be the biggest coffee geek, but I've had more than my fair share, and this is by far some of the best I've ever had. Amazingly smooth without any bitterness or acidity, yet still rich and full of flavor. You guys make me proud to call Austin my home, and you've got another lifetime customer on your hands.",2015-08-29
US,20718160,RLFTGUPWXOOSB,B005DFL4PM,341189477,Bell Plantation PB2 with Premium Chocolate,Grocery,4,0,0,N,Y,love the taste in smoothies,love the taste in smoothies! not a huge fan of it as peanut butter spread- but it tastes great on ice cream or blended into stuff!,2015-08-20
